"File name","12000002.CSV","V 1.27"
"Title comment","4-8"
"Trigger Time","'25-12-10 14:12:19"
"Ch","A 1- 1","A 1- 2",
"Mode","Voltage","Voltage",
"Range","2V","2V",
"Comment","EL1-Br+","EL2-ORP",
"Scaling","Off","Off",
"Ratio"," 1.00000E+00"," 1.00000E+00",
"Offset"," 0.00000E+00"," 0.00000E+00",
 9.930000000E+01,-5.11800E-01,-1.84100E-01,0,
 9.940000000E+01,-5.11700E-01,-1.84100E-01,0,
 9.950000000E+01,-5.11700E-01,-1.84100E-01,0,
 9.960000000E+01,-5.11700E-01,-1.84100E-01,0,
 9.970000000E+01,-5.11700E-01,-1.84100E-01,0,
 9.980000000E+01,-5.11700E-01,-1.84100E-01,0,
 9.990000000E+01,-5.11700E-01,-1.84100E-01,0,
 1.000000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.001000000E+02,-5.11800E-01,-1.84100E-01,0,
 1.002000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.003000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.004000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.005000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.006000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.007000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.008000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.009000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.010000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.011000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.012000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.013000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.014000000E+02,-5.11400E-01,-1.84100E-01,0,
 1.015000000E+02,-5.11400E-01,-1.84100E-01,0,
 1.016000000E+02,-5.11400E-01,-1.84100E-01,0,
 1.017000000E+02,-5.11500E-01,-1.84100E-01,0,
 1.018000000E+02,-5.11700E-01,-1.84100E-01,0,
 1.019000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.020000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.021000000E+02,-5.11600E-01,-1.84200E-01,0,
 1.022000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.023000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.024000000E+02,-5.11200E-01,-1.84100E-01,0,
 1.025000000E+02,-5.11200E-01,-1.84100E-01,0,
 1.026000000E+02,-5.11200E-01,-1.84100E-01,0,
 1.027000000E+02,-5.11500E-01,-1.84100E-01,0,
 1.028000000E+02,-5.11500E-01,-1.84100E-01,0,
 1.029000000E+02,-5.11500E-01,-1.84100E-01,0,
 1.030000000E+02,-5.11500E-01,-1.84200E-01,0,
 1.031000000E+02,-5.11500E-01,-1.84100E-01,0,
 1.032000000E+02,-5.11400E-01,-1.84100E-01,0,
 1.033000000E+02,-5.11400E-01,-1.84100E-01,0,
 1.034000000E+02,-5.11400E-01,-1.84100E-01,0,
 1.035000000E+02,-5.11600E-01,-1.84100E-01,0,
 1.036000000E+02,-5.11000E-01,-1.84100E-01,0,
 1.037000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.038000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.039000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.040000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.041000000E+02,-5.11000E-01,-1.84100E-01,0,
 1.042000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.043000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.044000000E+02,-5.11200E-01,-1.84100E-01,0,
 1.045000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.046000000E+02,-5.11100E-01,-1.84100E-01,0,
 1.047000000E+02,-5.10800E-01,-1.84100E-01,0,
 1.048000000E+02,-5.10800E-01,-1.84100E-01,0,
 1.049000000E+02,-5.10800E-01,-1.84100E-01,0,
 1.050000000E+02,-5.10800E-01,-1.84100E-01,0,
 1.051000000E+02,-5.10800E-01,-1.84100E-01,0,
 1.052000000E+02,-5.10900E-01,-1.84100E-01,0,
 1.053000000E+02,-5.10900E-01,-1.84100E-01,0,
 1.054000000E+02,-5.10800E-01,-1.84100E-01,0,
 1.055000000E+02,-5.10900E-01,-1.84100E-01,0,
 1.056000000E+02,-5.10900E-01,-1.84100E-01,0,
 1.057000000E+02,-5.10900E-01,-1.84100E-01,0,
 1.058000000E+02,-5.10900E-01,-1.84100E-01,0,
 1.059000000E+02,-5.10600E-01,-1.84200E-01,0,
 1.060000000E+02,-5.10500E-01,-1.84100E-01,0,
 1.061000000E+02,-5.10500E-01,-1.84100E-01,0,
 1.062000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.063000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.064000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.065000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.066000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.067000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.068000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.069000000E+02,-5.10600E-01,-1.84100E-01,0,
 1.070000000E+02,-5.10400E-01,-1.84100E-01,0,
 1.071000000E+02,-5.10400E-01,-1.84100E-01,0,
 1.072000000E+02,-5.10400E-01,-1.84100E-01,0,
 1.073000000E+02,-5.10400E-01,-1.84100E-01,0,
 1.074000000E+02,-5.10400E-01,-1.85100E-01,0,
 1.075000000E+02,-5.10400E-01,-1.85100E-01,0,
 1.076000000E+02,-5.10300E-01,-1.85100E-01,0,
 1.077000000E+02,-5.10400E-01,-1.85200E-01,0,
 1.078000000E+02,-5.10400E-01,-1.85200E-01,0,
 1.079000000E+02,-5.10400E-01,-1.85200E-01,0,
 1.080000000E+02,-5.10400E-01,-1.85200E-01,0,
 1.081000000E+02,-5.09900E-01,-1.85200E-01,0,
 1.082000000E+02,-5.09900E-01,-1.85200E-01,0,
 1.083000000E+02,-5.09900E-01,-1.85200E-01,0,
 1.084000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.085000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.086000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.087000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.088000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.089000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.090000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.091000000E+02,-5.09900E-01,-1.85100E-01,0,
 1.092000000E+02,-5.09800E-01,-1.85100E-01,0,
 1.093000000E+02,-5.09800E-01,-1.85100E-01,0,
 1.094000000E+02,-5.09800E-01,-1.85100E-01,0,
 1.095000000E+02,-5.09800E-01,-1.85100E-01,0,
 1.096000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.097000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.098000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.099000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.100000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.101000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.102000000E+02,-5.09700E-01,-1.85100E-01,0,
 1.103000000E+02,-5.09500E-01,-1.85100E-01,0,
 1.104000000E+02,-5.09500E-01,-1.85100E-01,0,
 1.105000000E+02,-5.09600E-01,-1.85100E-01,0,
 1.106000000E+02,-5.09500E-01,-1.85100E-01,0,
 1.107000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.108000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.109000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.110000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.111000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.112000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.113000000E+02,-5.09600E-01,-1.85100E-01,0,
 1.114000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.115000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.116000000E+02,-5.09500E-01,-1.85300E-01,0,
 1.117000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.118000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.119000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.120000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.121000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.122000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.123000000E+02,-5.09500E-01,-1.85200E-01,0,
 1.124000000E+02,-5.09600E-01,-1.85200E-01,0,
 1.125000000E+02,-5.09500E-01,-1.85300E-01,0,
 1.126000000E+02,-5.09100E-01,-1.85300E-01,0,
 1.127000000E+02,-5.09000E-01,-1.85200E-01,0,
 1.128000000E+02,-5.09000E-01,-1.85200E-01,0,
 1.129000000E+02,-5.09000E-01,-1.85200E-01,0,
 1.130000000E+02,-5.09100E-01,-1.85200E-01,0,
 1.131000000E+02,-5.09000E-01,-1.85200E-01,0,
 1.132000000E+02,-5.09100E-01,-1.85200E-01,0,
 1.133000000E+02,-5.09000E-01,-1.85300E-01,0,
 1.134000000E+02,-5.09000E-01,-1.85300E-01,0,
 1.135000000E+02,-5.09000E-01,-1.85300E-01,0,
 1.136000000E+02,-5.08500E-01,-1.85300E-01,0,
 1.137000000E+02,-5.08500E-01,-1.85300E-01,0,
 1.138000000E+02,-5.08500E-01,-1.85300E-01,0,
 1.139000000E+02,-5.08500E-01,-1.85200E-01,0,
 1.140000000E+02,-5.08500E-01,-1.85200E-01,0,
 1.141000000E+02,-5.08600E-01,-1.85200E-01,0,
 1.142000000E+02,-5.08400E-01,-1.85300E-01,0,
 1.143000000E+02,-5.08400E-01,-1.85200E-01,0,
 1.144000000E+02,-5.08400E-01,-1.85200E-01,0,
 1.145000000E+02,-5.08400E-01,-1.85200E-01,0,
 1.146000000E+02,-5.08500E-01,-1.85200E-01,0,
 1.147000000E+02,-5.08500E-01,-1.85100E-01,0,
 1.148000000E+02,-5.08100E-01,-1.85100E-01,0,
 1.149000000E+02,-5.08200E-01,-1.85100E-01,0,
 1.150000000E+02,-5.08100E-01,-1.85200E-01,0,
 1.151000000E+02,-5.08000E-01,-1.85400E-01,0,
 1.152000000E+02,-5.08000E-01,-1.85400E-01,0,
 1.153000000E+02,-5.08100E-01,-1.85400E-01,0,
 1.154000000E+02,-5.08100E-01,-1.85300E-01,0,
 1.155000000E+02,-5.08100E-01,-1.85300E-01,0,
 1.156000000E+02,-5.08100E-01,-1.85300E-01,0,
 1.157000000E+02,-5.08100E-01,-1.85300E-01,0,
 1.158000000E+02,-5.08100E-01,-1.85300E-01,0,
 1.159000000E+02,-5.08000E-01,-1.85300E-01,0,
 1.160000000E+02,-5.07800E-01,-1.85500E-01,0,
 1.161000000E+02,-5.07800E-01,-1.85400E-01,0,
 1.162000000E+02,-5.07900E-01,-1.85400E-01,0,
 1.163000000E+02,-5.07800E-01,-1.85400E-01,0,
 1.164000000E+02,-5.07900E-01,-1.85400E-01,0,
 1.165000000E+02,-5.07900E-01,-1.85400E-01,0,
 1.166000000E+02,-5.07900E-01,-1.85400E-01,0,
 1.167000000E+02,-5.07900E-01,-1.85400E-01,0,
 1.168000000E+02,-5.07800E-01,-1.85600E-01,0,
 1.169000000E+02,-5.07800E-01,-1.85600E-01,0,
 1.170000000E+02,-5.07800E-01,-1.85600E-01,0,
 1.171000000E+02,-5.07400E-01,-1.85600E-01,0,
 1.172000000E+02,-5.07400E-01,-1.85600E-01,0,
 1.173000000E+02,-5.07400E-01,-1.85600E-01,0,
 1.174000000E+02,-5.07400E-01,-1.85500E-01,0,
 1.175000000E+02,-5.07400E-01,-1.85500E-01,0,
 1.176000000E+02,-5.07400E-01,-1.85500E-01,0,
 1.177000000E+02,-5.07400E-01,-1.85400E-01,0,
 1.178000000E+02,-5.07400E-01,-1.85700E-01,0,
 1.179000000E+02,-5.07400E-01,-1.85700E-01,0,
 1.180000000E+02,-5.07400E-01,-1.85700E-01,0,
 1.181000000E+02,-5.07300E-01,-1.85600E-01,0,
 1.182000000E+02,-5.07000E-01,-1.85600E-01,0,
 1.183000000E+02,-5.07000E-01,-1.85600E-01,0,
 1.184000000E+02,-5.07000E-01,-1.85600E-01,0,
 1.185000000E+02,-5.07000E-01,-1.85600E-01,0,
 1.186000000E+02,-5.07000E-01,-1.85700E-01,0,
 1.187000000E+02,-5.07100E-01,-1.85700E-01,0,
 1.188000000E+02,-5.07000E-01,-1.85500E-01,0,
 1.189000000E+02,-5.07000E-01,-1.85500E-01,0,
 1.190000000E+02,-5.07000E-01,-1.85500E-01,0,
 1.191000000E+02,-5.07000E-01,-1.85500E-01,0,
 1.192000000E+02,-5.07000E-01,-1.85500E-01,0,
 1.193000000E+02,-5.06600E-01,-1.85500E-01,0,
 1.194000000E+02,-5.06600E-01,-1.85500E-01,0,
 1.195000000E+02,-5.06700E-01,-1.85700E-01,0,
 1.196000000E+02,-5.06700E-01,-1.85900E-01,0,
 1.197000000E+02,-5.06700E-01,-1.85900E-01,0,
 1.198000000E+02,-5.06700E-01,-1.85900E-01,0,
 1.199000000E+02,-5.06700E-01,-1.85900E-01,0,
 1.200000000E+02,-5.06600E-01,-1.85800E-01,0,
 1.201000000E+02,-5.06700E-01,-1.85800E-01,0,
 1.202000000E+02,-5.06700E-01,-1.85800E-01,0,
 1.203000000E+02,-5.06600E-01,-1.85700E-01,0,
 1.204000000E+02,-5.06400E-01,-1.86100E-01,0,
 1.205000000E+02,-5.06400E-01,-1.86000E-01,0,
 1.206000000E+02,-5.06400E-01,-1.86000E-01,0,
 1.207000000E+02,-5.06400E-01,-1.86000E-01,0,
 1.208000000E+02,-5.06400E-01,-1.86000E-01,0,
 1.209000000E+02,-5.06400E-01,-1.86000E-01,0,
 1.210000000E+02,-5.06400E-01,-1.85900E-01,0,
 1.211000000E+02,-5.06400E-01,-1.85900E-01,0,
 1.212000000E+02,-5.06400E-01,-1.85900E-01,0,
 1.213000000E+02,-5.06400E-01,-1.86200E-01,0,
 1.214000000E+02,-5.06400E-01,-1.86200E-01,0,
 1.215000000E+02,-5.06500E-01,-1.86200E-01,0,
 1.216000000E+02,-5.05900E-01,-1.86200E-01,0,
 1.217000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.218000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.219000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.220000000E+02,-5.06000E-01,-1.86100E-01,0,
 1.221000000E+02,-5.06000E-01,-1.86300E-01,0,
 1.222000000E+02,-5.06000E-01,-1.86300E-01,0,
 1.223000000E+02,-5.06000E-01,-1.86300E-01,0,
 1.224000000E+02,-5.06000E-01,-1.86300E-01,0,
 1.225000000E+02,-5.06000E-01,-1.86300E-01,0,
 1.226000000E+02,-5.05800E-01,-1.86300E-01,0,
 1.227000000E+02,-5.05800E-01,-1.86300E-01,0,
 1.228000000E+02,-5.05800E-01,-1.86300E-01,0,
 1.229000000E+02,-5.05800E-01,-1.86200E-01,0,
 1.230000000E+02,-5.05800E-01,-1.86200E-01,0,
 1.231000000E+02,-5.05900E-01,-1.86300E-01,0,
 1.232000000E+02,-5.06000E-01,-1.86100E-01,0,
 1.233000000E+02,-5.05800E-01,-1.86000E-01,0,
 1.234000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.235000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.236000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.237000000E+02,-5.05900E-01,-1.86100E-01,0,
 1.238000000E+02,-5.05500E-01,-1.86100E-01,0,
 1.239000000E+02,-5.05600E-01,-1.85900E-01,0,
 1.240000000E+02,-5.05600E-01,-1.85900E-01,0,
 1.241000000E+02,-5.05700E-01,-1.86200E-01,0,
 1.242000000E+02,-5.05700E-01,-1.86200E-01,0,
 1.243000000E+02,-5.05700E-01,-1.86200E-01,0,
 1.244000000E+02,-5.05600E-01,-1.86200E-01,0,
 1.245000000E+02,-5.05600E-01,-1.86200E-01,0,
 1.246000000E+02,-5.05600E-01,-1.86200E-01,0,
 1.247000000E+02,-5.05600E-01,-1.86200E-01,0,
 1.248000000E+02,-5.05600E-01,-1.85900E-01,0,
 1.249000000E+02,-5.05200E-01,-1.86000E-01,0,
 1.250000000E+02,-5.05200E-01,-1.86000E-01,0,
 1.251000000E+02,-5.05300E-01,-1.86000E-01,0,
 1.252000000E+02,-5.05200E-01,-1.86000E-01,0,
 1.253000000E+02,-5.05300E-01,-1.86000E-01,0,
 1.254000000E+02,-5.05200E-01,-1.86100E-01,0,
 1.255000000E+02,-5.05200E-01,-1.86000E-01,0,
 1.256000000E+02,-5.05200E-01,-1.86000E-01,0,
 1.257000000E+02,-5.05200E-01,-1.85900E-01,0,
 1.258000000E+02,-5.05200E-01,-1.85800E-01,0,
 1.259000000E+02,-5.05200E-01,-1.85800E-01,0,
 1.260000000E+02,-5.05200E-01,-1.85900E-01,0,
 1.261000000E+02,-5.04600E-01,-1.85900E-01,0,
 1.262000000E+02,-5.04600E-01,-1.85900E-01,0,
 1.263000000E+02,-5.04600E-01,-1.85900E-01,0,
 1.264000000E+02,-5.04600E-01,-1.85900E-01,0,
 1.265000000E+02,-5.04600E-01,-1.85900E-01,0,
 1.266000000E+02,-5.04600E-01,-1.86000E-01,0,
 1.267000000E+02,-5.04600E-01,-1.86000E-01,0,
 1.268000000E+02,-5.04600E-01,-1.86000E-01,0,
 1.269000000E+02,-5.04600E-01,-1.86000E-01,0,
 1.270000000E+02,-5.04600E-01,-1.86000E-01,0,
 1.271000000E+02,-5.04600E-01,-1.86000E-01,0,
 1.272000000E+02,-5.04100E-01,-1.86000E-01,0,
 1.273000000E+02,-5.04100E-01,-1.86000E-01,0,
 1.274000000E+02,-5.04100E-01,-1.86000E-01,0,
 1.275000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.276000000E+02,-5.04100E-01,-1.86000E-01,0,
 1.277000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.278000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.279000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.280000000E+02,-5.04200E-01,-1.86100E-01,0,
 1.281000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.282000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.283000000E+02,-5.04100E-01,-1.86100E-01,0,
 1.284000000E+02,-5.03500E-01,-1.86000E-01,0,
 1.285000000E+02,-5.03500E-01,-1.86100E-01,0,
 1.286000000E+02,-5.03400E-01,-1.86000E-01,0,
 1.287000000E+02,-5.03400E-01,-1.86100E-01,0,
 1.288000000E+02,-5.03400E-01,-1.86100E-01,0,
 1.289000000E+02,-5.03400E-01,-1.86100E-01,0,
 1.290000000E+02,-5.03400E-01,-1.86100E-01,0,
 1.291000000E+02,-5.03400E-01,-1.86100E-01,0,
 1.292000000E+02,-5.03400E-01,-1.86100E-01,0,
 1.293000000E+02,-5.03300E-01,-1.85900E-01,0,
 1.294000000E+02,-5.03300E-01,-1.86000E-01,0,
 1.295000000E+02,-5.03300E-01,-1.85900E-01,0,
 1.296000000E+02,-5.03300E-01,-1.86000E-01,0,
 1.297000000E+02,-5.03400E-01,-1.86000E-01,0,
 1.298000000E+02,-5.03300E-01,-1.86000E-01,0,
 1.299000000E+02,-5.03300E-01,-1.86000E-01,0,
 1.300000000E+02,-5.03300E-01,-1.86100E-01,0,
 1.301000000E+02,-5.03300E-01,-1.86100E-01,0,
 1.302000000E+02,-5.03300E-01,-1.85800E-01,0,
 1.303000000E+02,-5.03300E-01,-1.85800E-01,0,
 1.304000000E+02,-5.03300E-01,-1.85800E-01,0,
 1.305000000E+02,-5.03300E-01,-1.85800E-01,0,
 1.306000000E+02,-5.03100E-01,-1.85900E-01,0,
 1.307000000E+02,-5.03100E-01,-1.85900E-01,0,
 1.308000000E+02,-5.03100E-01,-1.85800E-01,0,
 1.309000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.310000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.311000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.312000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.313000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.314000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.315000000E+02,-5.03100E-01,-1.85700E-01,0,
 1.316000000E+02,-5.03100E-01,-1.85700E-01,0,
 1.317000000E+02,-5.03000E-01,-1.85700E-01,0,
 1.318000000E+02,-5.03000E-01,-1.85400E-01,0,
 1.319000000E+02,-5.03100E-01,-1.85700E-01,0,
 1.320000000E+02,-5.03000E-01,-1.85500E-01,0,
 1.321000000E+02,-5.03000E-01,-1.85500E-01,0,
 1.322000000E+02,-5.03100E-01,-1.85500E-01,0,
 1.323000000E+02,-5.03000E-01,-1.85500E-01,0,
 1.324000000E+02,-5.03100E-01,-1.85500E-01,0,
 1.325000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.326000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.327000000E+02,-5.03100E-01,-1.85600E-01,0,
 1.328000000E+02,-5.02000E-01,-1.85300E-01,0,
 1.329000000E+02,-5.02000E-01,-1.85300E-01,0,
 1.330000000E+02,-5.01900E-01,-1.85300E-01,0,
 1.331000000E+02,-5.01900E-01,-1.85400E-01,0,
 1.332000000E+02,-5.01900E-01,-1.85400E-01,0,
 1.333000000E+02,-5.01900E-01,-1.85400E-01,0,
 1.334000000E+02,-5.01900E-01,-1.85400E-01,0,
 1.335000000E+02,-5.01900E-01,-1.85400E-01,0,
 1.336000000E+02,-5.01800E-01,-1.85400E-01,0,
 1.337000000E+02,-5.01900E-01,-1.85200E-01,0,
 1.338000000E+02,-5.01800E-01,-1.85200E-01,0,
 1.339000000E+02,-5.01000E-01,-1.85200E-01,0,
 1.340000000E+02,-5.01000E-01,-1.85300E-01,0,
 1.341000000E+02,-5.01000E-01,-1.85200E-01,0,
 1.342000000E+02,-5.01000E-01,-1.85300E-01,0,
 1.343000000E+02,-5.01000E-01,-1.85300E-01,0,
 1.344000000E+02,-5.01000E-01,-1.85200E-01,0,
 1.345000000E+02,-5.01000E-01,-1.85000E-01,0,
 1.346000000E+02,-5.01000E-01,-1.84900E-01,0,
 1.347000000E+02,-5.01000E-01,-1.84900E-01,0,
 1.348000000E+02,-5.01000E-01,-1.84900E-01,0,
 1.349000000E+02,-5.01000E-01,-1.85000E-01,0,
 1.350000000E+02,-4.98400E-01,-1.85000E-01,0,
 1.351000000E+02,-4.98400E-01,-1.85000E-01,0,
 1.352000000E+02,-4.98400E-01,-1.84900E-01,0,
 1.353000000E+02,-4.98400E-01,-1.85100E-01,0,
 1.354000000E+02,-4.98400E-01,-1.85200E-01,0,
 1.355000000E+02,-4.98400E-01,-1.85200E-01,0,
 1.356000000E+02,-4.98400E-01,-1.85200E-01,0,
 1.357000000E+02,-4.98400E-01,-1.85200E-01,0,
 1.358000000E+02,-4.98400E-01,-1.85100E-01,0,
 1.359000000E+02,-4.98400E-01,-1.85200E-01,0,
 1.360000000E+02,-4.98400E-01,-1.85100E-01,0,
 1.361000000E+02,-4.95700E-01,-1.85200E-01,0,
 1.362000000E+02,-4.95700E-01,-1.85200E-01,0,
 1.363000000E+02,-4.95800E-01,-1.85200E-01,0,
 1.364000000E+02,-4.95800E-01,-1.85100E-01,0,
 1.365000000E+02,-4.95800E-01,-1.85100E-01,0,
 1.366000000E+02,-4.95800E-01,-1.85200E-01,0,
 1.367000000E+02,-4.95700E-01,-1.84900E-01,0,
 1.368000000E+02,-4.95800E-01,-1.84900E-01,0,
 1.369000000E+02,-4.95700E-01,-1.84900E-01,0,
 1.370000000E+02,-4.95700E-01,-1.84900E-01,0,
 1.371000000E+02,-4.95700E-01,-1.84900E-01,0,
 1.372000000E+02,-4.95800E-01,-1.84900E-01,0,
 1.373000000E+02,-4.85600E-01,-1.84900E-01,0,
 1.374000000E+02,-4.85600E-01,-1.84900E-01,0,
 1.375000000E+02,-4.85500E-01,-1.84900E-01,0,
 1.376000000E+02,-4.85600E-01,-1.85100E-01,0,
 1.377000000E+02,-4.85600E-01,-1.85100E-01,0,
 1.378000000E+02,-4.85600E-01,-1.85100E-01,0,
 1.379000000E+02,-4.85600E-01,-1.85100E-01,0,
 1.380000000E+02,-4.85600E-01,-1.85100E-01,0,
 1.381000000E+02,-4.85700E-01,-1.85100E-01,0,
 1.382000000E+02,-4.85700E-01,-1.85100E-01,0,
 1.383000000E+02,-4.85700E-01,-1.85100E-01,0,
 1.384000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.385000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.386000000E+02,-4.81200E-01,-1.85100E-01,0,
 1.387000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.388000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.389000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.390000000E+02,-4.81400E-01,-1.85100E-01,0,
 1.391000000E+02,-4.81400E-01,-1.85100E-01,0,
 1.392000000E+02,-4.81400E-01,-1.85100E-01,0,
 1.393000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.394000000E+02,-4.81300E-01,-1.85100E-01,0,
 1.395000000E+02,-4.81400E-01,-1.85100E-01,0,
 1.396000000E+02,-4.76900E-01,-1.85100E-01,0,
 1.397000000E+02,-4.76900E-01,-1.85100E-01,0,
 1.398000000E+02,-4.76700E-01,-1.85100E-01,0,
 1.399000000E+02,-4.76900E-01,-1.85000E-01,0,
 1.400000000E+02,-4.76800E-01,-1.85100E-01,0,
 1.401000000E+02,-4.76800E-01,-1.85100E-01,0,
 1.402000000E+02,-4.76800E-01,-1.85100E-01,0,
 1.403000000E+02,-4.76800E-01,-1.85100E-01,0,
 1.404000000E+02,-4.76800E-01,-1.85100E-01,0,
 1.405000000E+02,-4.76700E-01,-1.85100E-01,0,
 1.406000000E+02,-4.75300E-01,-1.85100E-01,0,
 1.407000000E+02,-4.75500E-01,-1.85000E-01,0,
 1.408000000E+02,-4.75500E-01,-1.85000E-01,0,
 1.409000000E+02,-4.75500E-01,-1.85100E-01,0,
 1.410000000E+02,-4.75300E-01,-1.85100E-01,0,
 1.411000000E+02,-4.75300E-01,-1.85100E-01,0,
 1.412000000E+02,-4.75300E-01,-1.85100E-01,0,
 1.413000000E+02,-4.75300E-01,-1.85000E-01,0,
 1.414000000E+02,-4.75300E-01,-1.85100E-01,0,
 1.415000000E+02,-4.75200E-01,-1.85100E-01,0,
 1.416000000E+02,-4.75200E-01,-1.85100E-01,0,
 1.417000000E+02,-4.75400E-01,-1.84900E-01,0,
 1.418000000E+02,-4.72700E-01,-1.85000E-01,0,
 1.419000000E+02,-4.72700E-01,-1.85000E-01,0,
 1.420000000E+02,-4.72600E-01,-1.84900E-01,0,
 1.421000000E+02,-4.72600E-01,-1.85000E-01,0,
 1.422000000E+02,-4.72600E-01,-1.85000E-01,0,
 1.423000000E+02,-4.72600E-01,-1.85000E-01,0,
 1.424000000E+02,-4.72600E-01,-1.85000E-01,0,
 1.425000000E+02,-4.72800E-01,-1.84800E-01,0,
 1.426000000E+02,-4.72800E-01,-1.84900E-01,0,
 1.427000000E+02,-4.72700E-01,-1.84900E-01,0,
 1.428000000E+02,-4.72700E-01,-1.84900E-01,0,
 1.429000000E+02,-4.71500E-01,-1.84900E-01,0,
 1.430000000E+02,-4.71400E-01,-1.84900E-01,0,
 1.431000000E+02,-4.71400E-01,-1.84900E-01,0,
 1.432000000E+02,-4.71400E-01,-1.85000E-01,0,
 1.433000000E+02,-4.71500E-01,-1.85000E-01,0,
 1.434000000E+02,-4.71600E-01,-1.84700E-01,0,
 1.435000000E+02,-4.71600E-01,-1.84700E-01,0,
 1.436000000E+02,-4.71500E-01,-1.84800E-01,0,
 1.437000000E+02,-4.71500E-01,-1.84800E-01,0,
